,don_id,date,ppe,qty
853,don853,2020-04-22 06:42:18.275000+00:00,handmadeMasks,100.0
854,don854,2020-04-22 07:40:49.864000+00:00,faceShields,1000.0
855,don855,2020-04-22 13:54:41.686000+00:00,faceShields,67.0
856,don856,2020-04-22 14:16:56.153000+00:00,printedFaceShields,70.0
857,don857,2020-04-22 15:39:01.825000+00:00,printedFaceShields,100.0
858,don858,2020-04-22 16:09:03.195000+00:00,faceShields,200.0
859,don859,2020-04-22 16:29:48.318000+00:00,printedFaceShields,52.0
860,don860,2020-04-22 17:04:01.823000+00:00,handmadeMasks,50.0
861,don861,2020-04-22 18:29:25.616000+00:00,coveralls,100.0
862,don867,2020-04-22 18:38:58.394000+00:00,handSanitizer,1000000.0
863,don867,2020-04-22 18:38:58.394000+00:00,disinfectingWipes,100000.0
864,don867,2020-04-22 18:38:58.394000+00:00,nitrileGloves,350000.0
865,don867,2020-04-22 18:38:58.394000+00:00,handmadeMasks,2000000.0
866,don867,2020-04-22 18:38:58.394000+00:00,babyMonitors,300000.0
867,don867,2020-04-22 18:38:58.394000+00:00,surgicalMasks,1000000.0
868,don868,2020-04-22 18:41:00.563000+00:00,handmadeMasks,148.0
869,don869,2020-04-22 19:53:54.254000+00:00,printedFaceShields,100.0
870,don870,2020-04-22 22:15:21.100000+00:00,printedFaceShields,50.0
871,don871,2020-04-22 22:16:04.644000+00:00,faceShields,40.0
872,don873,2020-04-22 23:20:57.206000+00:00,respirators,300.0
873,don873,2020-04-22 23:20:57.206000+00:00,surgicalMasks,300.0
874,don875,2020-04-22 23:23:20.954000+00:00,surgicalMasks,300.0
875,don875,2020-04-22 23:23:20.954000+00:00,handmadeMasks,200.0
876,don876,2020-04-22 23:58:03.765000+00:00,printedFaceShields,100.0
877,don877,2020-04-23 00:15:37.034000+00:00,handmadeMasks,100.0
878,don878,2020-04-23 00:21:49.510000+00:00,handmadeMasks,100.0
879,don879,2020-04-23 00:41:58.771000+00:00,faceShields,70.0
880,don880,2020-04-23 00:50:09.911000+00:00,faceShields,60.0
881,don881,2020-04-23 01:25:14.490000+00:00,faceShields,5000.0
882,don882,2020-04-23 02:00:22.498000+00:00,surgicalMasks,200.0
883,don884,2020-04-23 02:53:22.212000+00:00,handmadeMasks,200.0
884,don884,2020-04-23 02:53:22.212000+00:00,surgicalMasks,300.0
885,don885,2020-04-23 03:16:01.030000+00:00,faceShields,5000.0
886,don886,2020-04-23 03:34:00.055000+00:00,respirators,20.0
887,don887,2020-04-23 06:18:42.824000+00:00,surgicalMasks,50.0
888,don888,2020-04-23 12:26:48.101000+00:00,handmadeMasks,200.0
889,don889,2020-04-23 13:41:18.878000+00:00,handmadeMasks,20.0
890,don890,2020-04-23 14:21:46.356000+00:00,handmadeMasks,100.0
891,don891,2020-04-23 14:21:47.346000+00:00,faceShields,10.0
892,don892,2020-04-23 14:34:52.804000+00:00,faceShields,200.0
893,don894,2020-04-23 16:07:11.409000+00:00,handmadeMasks,58.0
894,don894,2020-04-23 16:07:11.409000+00:00,disinfectingWipes,800.0
895,don895,2020-04-23 17:02:52.536000+00:00,handmadeMasks,20.0
896,don896,2020-04-23 17:13:59.033000+00:00,handmadeMasks,20.0
897,don897,2020-04-23 17:32:14.504000+00:00,printedFaceShields,20.0
898,don898,2020-04-23 17:47:14.051000+00:00,handmadeMasks,50.0
899,don899,2020-04-23 18:07:42.763000+00:00,faceShields,50.0
900,don900,2020-04-23 18:34:17.479000+00:00,coveralls,24.0
901,don901,2020-04-23 18:35:24.178000+00:00,faceShields,50.0
902,don902,2020-04-23 18:58:40.446000+00:00,printedFaceShields,10.0
903,don903,2020-04-23 19:14:24.229000+00:00,printedFaceShields,20.0
904,don904,2020-04-23 19:15:25.128000+00:00,coveralls,20.0
905,don905,2020-04-23 22:56:37.256000+00:00,surgicalMasks,165.0
906,don906,2020-04-23 23:17:08.302000+00:00,surgicalMasks,1000.0
907,don909,2020-04-23 23:22:41.175000+00:00,disinfectingWipes,64.0
908,don909,2020-04-23 23:22:41.175000+00:00,respirators,2.0
909,don909,2020-04-23 23:22:41.175000+00:00,surgicalMasks,100.0
910,don910,2020-04-23 23:31:48.683000+00:00,faceShields,20.0
911,don911,2020-04-23 23:31:50.590000+00:00,surgicalMasks,139.0
912,don912,2020-04-23 23:46:48.654000+00:00,respirators,120.0
913,don913,2020-04-24 00:15:32.937000+00:00,printedFaceShields,50.0
914,don914,2020-04-24 00:44:51.336000+00:00,surgicalMasks,2000.0
915,don915,2020-04-24 01:51:33.747000+00:00,faceShields,1000.0
916,don919,2020-04-24 02:31:16.220000+00:00,respirators,100.0
917,don919,2020-04-24 02:31:16.220000+00:00,disinfectingWipes,150.0
918,don919,2020-04-24 02:31:16.220000+00:00,surgicalMasks,90.0
919,don919,2020-04-24 02:31:16.220000+00:00,nitrileGloves,26.0
920,don921,2020-04-24 02:32:25.465000+00:00,gowns,1.0
921,don921,2020-04-24 02:32:25.465000+00:00,surgicalMasks,4.0
922,don922,2020-04-24 02:55:03.199000+00:00,handmadeMasks,25.0
923,don923,2020-04-24 07:03:40.848000+00:00,handmadeMasks,100.0
924,don924,2020-04-24 13:51:43.406000+00:00,surgicalMasks,1850.0
925,don925,2020-04-24 14:02:38.241000+00:00,handmadeMasks,50.0
926,don927,2020-04-24 14:22:25.412000+00:00,surgicalMasks,100.0
927,don927,2020-04-24 14:22:25.412000+00:00,respirators,10.0
928,don928,2020-04-24 15:21:25.329000+00:00,respirators,5000.0
929,don929,2020-04-24 15:28:31.312000+00:00,nitrileGloves,2000.0
930,don930,2020-04-24 15:28:31.401000+00:00,nitrileGloves,2000.0
931,don933,2020-04-24 17:40:05.162000+00:00,faceShields,200.0
932,don933,2020-04-24 17:40:05.162000+00:00,nitrileGloves,2000.0
933,don933,2020-04-24 17:40:05.162000+00:00,surgicalMasks,2000.0
934,don934,2020-04-24 17:55:41.481000+00:00,faceShields,100.0
935,don935,2020-04-24 19:02:40.375000+00:00,printedFaceShields,40.0
936,don938,2020-04-24 19:30:24.974000+00:00,handmadeMasks,12.0
937,don938,2020-04-24 19:30:24.974000+00:00,disinfectingWipes,160.0
938,don938,2020-04-24 19:30:24.974000+00:00,nitrileGloves,100.0
939,don939,2020-04-24 19:36:34.692000+00:00,surgicalMasks,100.0
940,don940,2020-04-24 19:36:52.013000+00:00,respirators,60.0
941,don941,2020-04-24 19:52:46.854000+00:00,printedFaceShields,100.0
942,don943,2020-04-24 20:14:34.302000+00:00,respirators,5.0
943,don943,2020-04-24 20:14:34.302000+00:00,nitrileGloves,1.0
944,don944,2020-04-24 20:18:44.230000+00:00,surgicalMasks,10.0
945,don945,2020-04-24 20:18:44.485000+00:00,surgicalMasks,10.0
946,don946,2020-04-24 21:04:05.796000+00:00,printedFaceShields,50.0
947,don947,2020-04-24 21:17:20.428000+00:00,surgicalMasks,1000.0
948,don948,2020-04-24 21:24:37.313000+00:00,surgicalMasks,1000.0
949,don949,2020-04-24 21:30:04.213000+00:00,surgicalMasks,2500.0
950,don950,2020-04-24 22:47:38.430000+00:00,surgicalMasks,70.0
951,don951,2020-04-24 22:55:15.899000+00:00,faceShields,60.0
952,don953,2020-04-24 23:02:21.185000+00:00,surgicalMasks,2000.0
953,don953,2020-04-24 23:02:21.185000+00:00,respirators,50.0
954,don954,2020-04-25 00:06:15.071000+00:00,handmadeMasks,100.0
955,don955,2020-04-25 00:13:52.538000+00:00,respirators,10.0
956,don956,2020-04-25 01:06:45.630000+00:00,faceShields,10000.0
957,don957,2020-04-25 04:57:21.590000+00:00,printedFaceShields,600.0
958,don958,2020-04-25 13:55:43.942000+00:00,printedFaceShields,10.0
959,don959,2020-04-25 14:42:13.646000+00:00,surgicalMasks,95.0
960,don960,2020-04-25 14:50:15.252000+00:00,surgicalMasks,500.0
961,don961,2020-04-25 15:03:24.837000+00:00,faceShields,40.0
962,don962,2020-04-25 15:46:47.831000+00:00,surgicalMasks,500.0
963,don963,2020-04-25 16:50:05.463000+00:00,handmadeMasks,200.0
964,don964,2020-04-25 17:47:04.679000+00:00,surgicalMasks,50.0
965,don965,2020-04-25 18:28:14.295000+00:00,surgicalMasks,200.0
966,don966,2020-04-25 18:48:35.268000+00:00,handmadeMasks,10.0
967,don967,2020-04-25 19:15:17.656000+00:00,respirators,250.0
968,don968,2020-04-25 19:44:44.538000+00:00,handSanitizer,6.0
969,don969,2020-04-25 20:21:11.157000+00:00,handmadeMasks,500.0
970,don970,2020-04-25 20:53:15.772000+00:00,respirators,50.0
971,don971,2020-04-25 21:39:31.924000+00:00,handmadeMasks,50.0
972,don972,2020-04-25 21:49:50.976000+00:00,faceShields,50.0
973,don973,2020-04-25 23:04:11.391000+00:00,respirators,480.0
974,don974,2020-04-26 01:15:01.543000+00:00,handmadeMasks,25.0
975,don975,2020-04-26 01:27:53.431000+00:00,nitrileGloves,600.0
976,don977,2020-04-26 02:04:11.315000+00:00,handSanitizer,2.0
977,don977,2020-04-26 02:04:11.315000+00:00,disinfectingWipes,100.0
978,don979,2020-04-26 03:41:45.980000+00:00,surgicalMasks,75.0
979,don979,2020-04-26 03:41:45.980000+00:00,respirators,15.0
980,don980,2020-04-26 04:04:33.215000+00:00,safetyGoggles,2.0
981,don981,2020-04-26 04:04:34.819000+00:00,faceShields,1.0
982,don982,2020-04-26 04:55:06.992000+00:00,surgicalMasks,300.0
983,don983,2020-04-26 14:11:07.541000+00:00,respirators,10.0
984,don986,2020-04-26 15:27:20.151000+00:00,nitrileGloves,10.0
985,don986,2020-04-26 15:27:20.151000+00:00,surgicalMasks,88.0
986,don986,2020-04-26 15:27:20.151000+00:00,respirators,10.0
987,don989,2020-04-26 15:48:32.601000+00:00,surgicalMasks,150.0
988,don989,2020-04-26 15:48:32.601000+00:00,faceShields,180.0
989,don989,2020-04-26 15:48:32.601000+00:00,respirators,400.0
990,don990,2020-04-26 15:50:42.029000+00:00,respirators,1.0
991,don991,2020-04-26 16:53:31.830000+00:00,disposableBooties,30.0
992,don993,2020-04-26 17:59:15.817000+00:00,respirators,2.0
993,don993,2020-04-26 17:59:15.817000+00:00,surgicalMasks,49.0
994,don994,2020-04-26 18:19:54.212000+00:00,surgicalMasks,20.0
995,don995,2020-04-26 18:23:01.012000+00:00,printedFaceShields,50.0
996,don996,2020-04-26 19:16:13.944000+00:00,printedFaceShields,80.0
997,don998,2020-04-26 19:40:50.841000+00:00,surgicalMasks,100.0
998,don998,2020-04-26 19:40:50.841000+00:00,respirators,150.0
999,don999,2020-04-26 20:01:36.488000+00:00,faceShields,500.0
1000,don1001,2020-04-26 20:24:35.376000+00:00,respirators,10.0
1001,don1001,2020-04-26 20:24:35.376000+00:00,surgicalMasks,60.0
1002,don1002,2020-04-26 21:30:31.174000+00:00,printedFaceShields,50.0
1003,don1003,2020-04-27 00:27:09.674000+00:00,printedFaceShields,40.0
1004,don1004,2020-04-27 00:28:01.881000+00:00,handmadeMasks,20.0
1005,don1005,2020-04-27 00:34:22.149000+00:00,faceShields,350.0
1006,don1006,2020-04-27 00:34:22.730000+00:00,faceShields,350.0
1007,don1007,2020-04-27 00:56:46.149000+00:00,faceShields,1000.0
1008,don1008,2020-04-27 01:15:21.195000+00:00,respirators,250000.0
1009,don1009,2020-04-27 01:20:17.764000+00:00,surgicalMasks,50.0
1010,don1010,2020-04-27 02:37:00.763000+00:00,surgicalMasks,60.0
1011,don1011,2020-04-27 02:51:18.792000+00:00,handmadeMasks,5.0
1012,don1012,2020-04-27 04:19:57.161000+00:00,printedFaceShields,100.0
1013,don1013,2020-04-27 07:07:19.243000+00:00,printedFaceShields,500.0
1014,don1014,2020-04-27 13:54:02.759000+00:00,respirators,300.0
1015,don1015,2020-04-27 14:21:14.458000+00:00,faceShields,100.0
1016,don1016,2020-04-27 15:09:01.589000+00:00,respirators,16.0
1017,don1017,2020-04-27 15:21:55.925000+00:00,handSanitizer,2.0
1018,don1018,2020-04-27 15:59:23.652000+00:00,faceShields,100.0
1019,don1020,2020-04-27 16:16:53.381000+00:00,handSanitizer,2.0
1020,don1020,2020-04-27 16:16:53.381000+00:00,respirators,30.0
1021,don1021,2020-04-27 16:20:52.803000+00:00,surgicalMasks,90.0
1022,don1022,2020-04-27 16:43:00.861000+00:00,respirators,12.0
1023,don1023,2020-04-27 17:14:44.612000+00:00,respirators,1000.0
1024,don1024,2020-04-27 18:10:26.583000+00:00,respirators,60.0
1025,don1025,2020-04-27 18:12:24.514000+00:00,surgicalMasks,50.0
1026,don1026,2020-04-27 18:19:59.207000+00:00,handSanitizer,50.0
1027,don1027,2020-04-27 18:55:26.338000+00:00,surgicalMasks,70.0
1028,don1028,2020-04-27 19:01:13.298000+00:00,respirators,120.0
1029,don1030,2020-04-27 19:03:28.810000+00:00,respirators,50.0
1030,don1030,2020-04-27 19:03:28.810000+00:00,surgicalMasks,2000.0
1031,don1032,2020-04-27 19:03:28.899000+00:00,respirators,50.0
1032,don1032,2020-04-27 19:03:28.899000+00:00,surgicalMasks,2000.0
1033,don1033,2020-04-27 19:04:07.208000+00:00,surgicalMasks,70000.0
1034,don1034,2020-04-27 19:09:57.120000+00:00,handmadeMasks,400.0
1035,don1036,2020-04-27 19:21:48.780000+00:00,respirators,260.0
1036,don1036,2020-04-27 19:21:48.780000+00:00,surgicalMasks,400.0
1037,don1037,2020-04-27 19:29:31.558000+00:00,faceShields,1.0
1038,don1038,2020-04-27 19:49:31.349000+00:00,handmadeMasks,44.0
1039,don1039,2020-04-27 19:54:56.984000+00:00,handmadeMasks,200.0
1040,don1040,2020-04-27 20:12:21.758000+00:00,printedFaceShields,100.0
1041,don1041,2020-04-27 20:28:38.080000+00:00,printedFaceShields,100.0
1042,don1042,2020-04-27 20:33:57.914000+00:00,handmadeMasks,50.0
1043,don1043,2020-04-27 20:54:25.209000+00:00,surgicalMasks,100.0
1044,don1044,2020-04-27 21:02:46.139000+00:00,surgicalMasks,40.0
1045,don1045,2020-04-27 22:09:13.043000+00:00,surgicalMasks,50.0
1046,don1046,2020-04-27 22:23:49.778000+00:00,faceShields,10.0
1047,don1047,2020-04-27 22:37:20.441000+00:00,faceShields,50.0
1048,don1048,2020-04-27 23:10:52.811000+00:00,faceShields,40.0
1049,don1049,2020-04-27 23:48:54.969000+00:00,nitrileGloves,76.0
1050,don1050,2020-04-28 00:50:50.946000+00:00,surgicalMasks,950.0
1051,don1051,2020-04-28 02:24:49.883000+00:00,respirators,100.0
1052,don1052,2020-04-28 02:27:12.549000+00:00,handmadeMasks,2000.0
1053,don1054,2020-04-28 02:47:24.727000+00:00,disinfectingWipes,1.0
1054,don1054,2020-04-28 02:47:24.727000+00:00,gowns,1.0
1055,don1055,2020-04-28 03:30:24.304000+00:00,handmadeMasks,200.0
1056,don1058,2020-04-28 04:09:44.416000+00:00,gowns,2.0
1057,don1058,2020-04-28 04:09:44.416000+00:00,surgicalCaps,5.0
1058,don1058,2020-04-28 04:09:44.416000+00:00,faceShields,2.0
1059,don1059,2020-04-28 05:07:06.674000+00:00,printedFaceShields,100.0
1060,don1060,2020-04-28 08:09:43.266000+00:00,handmadeMasks,50.0
1061,don1061,2020-04-28 10:14:36.982000+00:00,handmadeMasks,35.0
1062,don1062,2020-04-28 14:00:29.647000+00:00,safetyGoggles,2.0
1063,don1063,2020-04-28 14:01:32.941000+00:00,safetyGlasses,2.0
1064,don1064,2020-04-28 14:06:33.223000+00:00,safetyGlasses,3.0
1065,don1065,2020-04-28 14:30:37.854000+00:00,surgicalMasks,28.0
1066,don1066,2020-04-28 14:42:28.470000+00:00,respirators,4.0
1067,don1067,2020-04-28 15:25:02.315000+00:00,printedFaceShields,100.0
1068,don1068,2020-04-28 15:26:29.656000+00:00,printedFaceShields,500.0
1069,don1069,2020-04-28 16:00:20.197000+00:00,faceShields,100.0
1070,don1070,2020-04-28 16:25:58.424000+00:00,respirators,50000.0
1071,don1071,2020-04-28 16:57:27.173000+00:00,respirators,150.0
1072,don1072,2020-04-28 17:14:21.431000+00:00,respirators,750.0
1073,don1073,2020-04-28 17:35:07.210000+00:00,safetyGoggles,500.0
1074,don1079,2020-04-28 17:38:48.013000+00:00,surgicalCaps,2000.0
1075,don1079,2020-04-28 17:38:48.013000+00:00,safetyGlasses,30.0
1076,don1079,2020-04-28 17:38:48.013000+00:00,disposableBooties,1000.0
1077,don1079,2020-04-28 17:38:48.013000+00:00,gowns,600.0
1078,don1079,2020-04-28 17:38:48.013000+00:00,nitrileGloves,1200.0
1079,don1079,2020-04-28 17:38:48.013000+00:00,coveralls,200.0
1080,don1080,2020-04-28 17:45:57.277000+00:00,gowns,200000.0
1081,don1081,2020-04-28 18:03:22.100000+00:00,handmadeMasks,50.0
1082,don1082,2020-04-28 18:17:42.238000+00:00,faceShields,1000.0
1083,don1083,2020-04-28 19:01:30.457000+00:00,respirators,21.0
1084,don1084,2020-04-28 19:14:50.502000+00:00,respirators,1.0
1085,don1085,2020-04-28 19:44:37.864000+00:00,respirators,2.0
1086,don1086,2020-04-28 20:40:44.429000+00:00,surgicalMasks,40.0
1087,don1088,2020-04-28 20:59:18.262000+00:00,nitrileGloves,4.0
1088,don1088,2020-04-28 20:59:18.262000+00:00,surgicalMasks,2.0
1089,don1089,2020-04-28 21:01:27.485000+00:00,printedFaceShields,15.0
1090,don1090,2020-04-28 21:05:23.391000+00:00,safetyGoggles,1.0
1091,don1091,2020-04-28 21:09:24.017000+00:00,surgicalMasks,50.0
1092,don1092,2020-04-28 21:09:27.588000+00:00,surgicalMasks,30.0
1093,don1093,2020-04-28 21:29:49.514000+00:00,safetyGlasses,1.0
1094,don1095,2020-04-28 21:50:36.073000+00:00,handmadeMasks,100.0
1095,don1095,2020-04-28 21:50:36.073000+00:00,printedFaceShields,100.0
1096,don1096,2020-04-28 21:53:57.544000+00:00,surgicalMasks,1000.0
1097,don1097,2020-04-28 22:02:40.316000+00:00,printedFaceShields,350.0
1098,don1098,2020-04-28 22:20:53.906000+00:00,printedFaceShields,100.0
1099,don1099,2020-04-28 23:10:49.125000+00:00,faceShields,80.0
1100,don1100,2020-04-28 23:13:34.405000+00:00,respirators,1.0
1101,don1102,2020-04-28 23:57:34.292000+00:00,nitrileGloves,200.0
1102,don1102,2020-04-28 23:57:34.292000+00:00,respirators,5.0
1103,don1104,2020-04-29 00:22:09.737000+00:00,respirators,5.0
1104,don1104,2020-04-29 00:22:09.737000+00:00,nitrileGloves,200.0
1105,don1105,2020-04-29 01:20:25.936000+00:00,surgicalMasks,1000.0
1106,don1106,2020-04-29 02:26:32.896000+00:00,surgicalMasks,50.0
1107,don1107,2020-04-29 02:32:00.218000+00:00,handmadeMasks,20.0
1108,don1108,2020-04-29 03:40:39.602000+00:00,surgicalMasks,150.0
1109,don1109,2020-04-29 04:27:51.089000+00:00,handmadeMasks,55.0
1110,don1110,2020-04-29 09:34:07.916000+00:00,faceShields,130.0
1111,don1111,2020-04-29 13:20:37.100000+00:00,handmadeMasks,100.0
1112,don1112,2020-04-29 16:30:44.398000+00:00,handmadeMasks,100.0
1113,don1113,2020-04-29 16:37:52.511000+00:00,respirators,200.0
1114,don1114,2020-04-29 17:04:31.050000+00:00,respirators,40.0
1115,don1115,2020-04-29 17:04:31.145000+00:00,respirators,40.0
1116,don1116,2020-04-29 17:11:55.147000+00:00,faceShields,625.0
1117,don1117,2020-04-29 17:15:52.469000+00:00,printedFaceShields,100.0
1118,don1118,2020-04-29 17:50:10.441000+00:00,printedFaceShields,50.0
1119,don1119,2020-04-29 19:07:05.010000+00:00,nitrileGloves,16.0
1120,don1120,2020-04-29 19:36:08.551000+00:00,printedFaceShields,100.0
1121,don1121,2020-04-29 20:17:41.194000+00:00,faceShields,50.0
1122,don1122,2020-04-29 20:25:57.903000+00:00,surgicalMasks,10000.0
1123,don1123,2020-04-29 20:34:19.601000+00:00,faceShields,550.0
1124,don1124,2020-04-29 20:52:33.090000+00:00,handmadeMasks,30.0
1125,don1125,2020-04-29 21:55:48.517000+00:00,surgicalMasks,200.0
1126,don1126,2020-04-29 22:26:26.494000+00:00,handmadeMasks,30.0
1127,don1127,2020-04-29 23:06:15.874000+00:00,printedFaceShields,35.0
1128,don1128,2020-04-29 23:10:11.073000+00:00,printedFaceShields,35.0
1129,don1132,2020-04-30 01:11:18.834000+00:00,respirators,20.0
1130,don1132,2020-04-30 01:11:18.834000+00:00,safetyGoggles,3.0
1131,don1132,2020-04-30 01:11:18.834000+00:00,thermometers,1.0
1132,don1132,2020-04-30 01:11:18.834000+00:00,surgicalMasks,50.0
1133,don1133,2020-04-30 02:04:16.159000+00:00,faceShields,1000.0
1134,don1135,2020-04-30 02:14:13.382000+00:00,nitrileGloves,1.0
1135,don1135,2020-04-30 02:14:13.382000+00:00,disinfectingWipes,3.0
1136,don1136,2020-04-30 02:54:04.468000+00:00,surgicalMasks,100.0
1137,don1138,2020-04-30 11:37:22.947000+00:00,gowns,30.0
1138,don1138,2020-04-30 11:37:22.947000+00:00,safetyGlasses,30.0
1139,don1139,2020-04-30 13:34:11.509000+00:00,printedFaceShields,35.0
1140,don1140,2020-04-30 14:41:27.828000+00:00,faceShields,200.0
1141,don1141,2020-04-30 14:41:27.838000+00:00,faceShields,200.0
1142,don1142,2020-04-30 16:28:23.948000+00:00,disposableBooties,500.0
1143,don1143,2020-04-30 18:16:20.846000+00:00,handmadeMasks,100.0
1144,don1144,2020-04-30 18:53:20.164000+00:00,faceShields,50.0
1145,don1146,2020-04-30 19:22:19.989000+00:00,surgicalMasks,40.0
1146,don1146,2020-04-30 19:22:19.989000+00:00,nitrileGloves,100.0
1147,don1147,2020-04-30 19:34:52.716000+00:00,respirators,1500.0
1148,don1148,2020-04-30 20:09:23.576000+00:00,handmadeMasks,3000.0
1149,don1149,2020-04-30 20:27:55.757000+00:00,respirators,10.0
1150,don1151,2020-04-30 21:18:32.397000+00:00,respirators,100000.0
1151,don1151,2020-04-30 21:18:32.397000+00:00,faceShields,2000.0
1152,don1152,2020-04-30 21:44:30.437000+00:00,handmadeMasks,20000.0
1153,don1154,2020-04-30 22:17:30.292000+00:00,printedFaceShields,20.0
1154,don1154,2020-04-30 22:17:30.292000+00:00,handmadeMasks,39.0
1155,don1155,2020-05-01 00:31:42.598000+00:00,faceShields,2000.0
1156,don1156,2020-05-01 00:43:47.309000+00:00,surgicalMasks,50.0
1157,don1157,2020-05-01 01:17:18.917000+00:00,handmadeMasks,25.0
1158,don1158,2020-05-01 01:37:12.985000+00:00,faceShields,50.0
1159,don1173,2020-05-01 08:19:55.992000+00:00,thermometers,10000000.0
1160,don1173,2020-05-01 08:19:55.992000+00:00,handSanitizer,10000000.0
1161,don1173,2020-05-01 08:19:55.992000+00:00,coveralls,10000000.0
1162,don1173,2020-05-01 08:19:55.992000+00:00,disinfectingWipes,10000000.0
1163,don1173,2020-05-01 08:19:55.992000+00:00,surgicalCaps,10000000.0
1164,don1173,2020-05-01 08:19:55.992000+00:00,gowns,10000000.0
1165,don1173,2020-05-01 08:19:55.992000+00:00,babyMonitors,10000000.0
1166,don1173,2020-05-01 08:19:55.992000+00:00,faceShields,10000000.0
1167,don1173,2020-05-01 08:19:55.992000+00:00,printedFaceShields,10000000.0
1168,don1173,2020-05-01 08:19:55.992000+00:00,respirators,1000000.0
1169,don1173,2020-05-01 08:19:55.992000+00:00,safetyGoggles,10000000.0
1170,don1173,2020-05-01 08:19:55.992000+00:00,surgicalMasks,10000000.0
1171,don1173,2020-05-01 08:19:55.992000+00:00,nitrileGloves,10000000.0
1172,don1173,2020-05-01 08:19:55.992000+00:00,disposableBooties,10000000.0
1173,don1173,2020-05-01 08:19:55.992000+00:00,safetyGlasses,10000000.0
1174,don1174,2020-05-01 14:18:27.873000+00:00,babyMonitors,1.0
1175,don1175,2020-05-01 14:19:13.092000+00:00,babyMonitors,1.0
1176,don1176,2020-05-01 14:26:28.952000+00:00,handmadeMasks,70.0
1177,don1177,2020-05-01 14:53:46.887000+00:00,handmadeMasks,25.0
1178,don1178,2020-05-01 15:55:36.519000+00:00,surgicalMasks,100.0
1179,don1180,2020-05-01 16:23:32.022000+00:00,respirators,300.0
1180,don1180,2020-05-01 16:23:32.022000+00:00,surgicalMasks,300.0
1181,don1184,2020-05-01 16:36:58.142000+00:00,safetyGoggles,4.0
1182,don1184,2020-05-01 16:36:58.142000+00:00,disposableBooties,5.0
1183,don1184,2020-05-01 16:36:58.142000+00:00,respirators,5.0
1184,don1184,2020-05-01 16:36:58.142000+00:00,safetyGlasses,1.0
1185,don1185,2020-05-01 16:37:56.343000+00:00,faceShields,9.0
1186,don1186,2020-05-01 16:52:48.593000+00:00,handmadeMasks,20.0
1187,don1187,2020-05-01 17:21:45.794000+00:00,surgicalMasks,50.0
1188,don1188,2020-05-01 20:02:55.818000+00:00,handmadeMasks,25.0
1189,don1191,2020-05-01 20:23:17.015000+00:00,surgicalMasks,50.0
1190,don1191,2020-05-01 20:23:17.015000+00:00,handSanitizer,1.0
1191,don1191,2020-05-01 20:23:17.015000+00:00,nitrileGloves,200.0
1192,don1192,2020-05-01 21:51:30.471000+00:00,printedFaceShields,10000.0
1193,don1193,2020-05-01 22:02:54.238000+00:00,surgicalMasks,9.0
1194,don1194,2020-05-01 22:26:50.093000+00:00,printedFaceShields,75.0
1195,don1195,2020-05-01 22:32:31.124000+00:00,nitrileGloves,200.0
1196,don1196,2020-05-01 23:38:52.774000+00:00,respirators,800.0
1197,don1198,2020-05-02 00:33:16.543000+00:00,safetyGlasses,2685.0
1198,don1198,2020-05-02 00:33:16.543000+00:00,safetyGoggles,4270.0
1199,don1199,2020-05-02 05:28:45.811000+00:00,handmadeMasks,25.0
1200,don1202,2020-05-02 08:08:44.461000+00:00,gowns,300.0
1201,don1202,2020-05-02 08:08:44.461000+00:00,handmadeMasks,300.0
1202,don1202,2020-05-02 08:08:44.461000+00:00,faceShields,500.0
1203,don1203,2020-05-02 15:06:18.130000+00:00,surgicalMasks,112.0
1204,don1205,2020-05-02 15:16:00.767000+00:00,faceShields,1.0
1205,don1205,2020-05-02 15:16:00.767000+00:00,coveralls,10.0
1206,don1208,2020-05-02 15:27:18.128000+00:00,respirators,30.0
1207,don1208,2020-05-02 15:27:18.128000+00:00,nitrileGloves,100.0
1208,don1208,2020-05-02 15:27:18.128000+00:00,surgicalMasks,130.0
1209,don1209,2020-05-02 15:37:40.333000+00:00,surgicalMasks,40.0
1210,don1213,2020-05-02 17:11:06.374000+00:00,surgicalMasks,1000000.0
1211,don1213,2020-05-02 17:11:06.374000+00:00,faceShields,1000000.0
1212,don1213,2020-05-02 17:11:06.374000+00:00,gowns,500000.0
1213,don1213,2020-05-02 17:11:06.374000+00:00,coveralls,500000.0
1214,don1215,2020-05-02 17:11:17.407000+00:00,surgicalMasks,9.0
1215,don1215,2020-05-02 17:11:17.407000+00:00,respirators,9.0
1216,don1217,2020-05-02 18:13:13.901000+00:00,faceShields,1.0
1217,don1217,2020-05-02 18:13:13.901000+00:00,surgicalMasks,10.0
1218,don1218,2020-05-02 18:22:35.080000+00:00,faceShields,30.0
1219,don1219,2020-05-02 18:24:35.718000+00:00,faceShields,40.0
1220,don1220,2020-05-02 19:37:48.547000+00:00,handmadeMasks,30.0
1221,don1221,2020-05-02 22:45:51.152000+00:00,handmadeMasks,18.0
1222,don1224,2020-05-03 01:02:57.920000+00:00,handSanitizer,2.0
1223,don1224,2020-05-03 01:02:57.920000+00:00,disinfectingWipes,2.0
1224,don1224,2020-05-03 01:02:57.920000+00:00,disposableBooties,1.0
1225,don1227,2020-05-03 12:52:46.392000+00:00,faceShields,5009.0
1226,don1227,2020-05-03 12:52:46.392000+00:00,surgicalMasks,5000.0
1227,don1227,2020-05-03 12:52:46.392000+00:00,respirators,5000.0
